prescription_id	component_id	bio_resource_id	barcode
TCMFx1003	TCMH273	NPO1279	ITSAP3764-14
TCMFx1004	TCMH1869	NPO6070	
TCMFx1004	TCMH273	NPO1279	ITSAP3764-14
TCMFx1005	TCMH1869	NPO6070	
TCMFx1005	TCMH243	NPO19584	
TCMFx1006	TCMH1869	NPO6070	
TCMFx1006	TCMH243	NPO19584	
TCMF1007	TCMH2506	NPO26293	ITSAJ4779-14
TCMF1007	TCMH2506	NPO29719	ITSAJ4779-14
TCMF1007	TCMH440	NPO4014	ITSAM3906-14
TCMF1007	TCMH1848	NPO12011.1	ITSAH1684-14
TCMF1007	TCMH1848	NPO12011	ITSAH1684-14
TCMF1007	TCMH1768	NPO21891	ITSAO2360-14
TCMF1007	TCMH407	NPO5743	ITSAH2408-14
TCMF1007	TCMH1073	NPO12934	ITSAJ4253-14
TCMF1007	TCMH382	NPO7103	PCCMN277-14, GBVY287-14, GBVX3140-15
TCMF1007	TCMH10	NPO21559	ITSAP1543-14
TCMFx1008	TCMH2506	NPO26293	ITSAJ4779-14
TCMFx1008	TCMH2506	NPO29719	ITSAJ4779-14
TCMFx1009	TCMH2506	NPO26293	ITSAJ4779-14
TCMFx1009	TCMH2506	NPO29719	ITSAJ4779-14
TCMFx1010	TCMH2506	NPO26293	ITSAJ4779-14
TCMFx1010	TCMH2506	NPO29719	ITSAJ4779-14
TCMFx1011	TCMH2473	NPO23548	ITSAN1807-14
TCMFx1012	TCMH2473	NPO23548	ITSAN1807-14
TCMFx1013	TCMH2473	NPO23548	ITSAN1807-14
TCMFx1014	TCMH2473	NPO23548	ITSAN1807-14
TCMFx1015	TCMH747	NPO20552	
TCMFx1015	TCMH1345	NPO3716	
TCMFx1015	TCMH2710	NPO1797	
TCMFx1015	TCMH1349	NPO19783	ABMC060-05
TCMFx1015	TCMH606	NPO23577	GBPOL314-13
TCMFx1015	TCMH606	NPO30645	GBPOL314-13
TCMFx1015	TCMH981	NPO24846	ITSAK2981-14
TCMFx1015	TCMH104	NPO30226	ITSAH2416-14
TCMFx1015	TCMH104	NPO9798	ITSAH2416-14
TCMFx1015	TCMH421	NPO15462	ITSAF173-14
TCMFx1015	TCMH426	NPO16741.2	ITSAL4530-14
TCMFx1015	TCMH426	NPO14959.1	ITSAL4530-14
TCMFx1015	TCMH426	NPO16741	ITSAL4530-14
TCMFx1015	TCMH426	NPO16741.1	ITSAL4530-14
TCMFx1015	TCMH1966	NPO8101	ITSAH4578-14
TCMFx1015	TCMH120	NPO20902	ITSAN4430-14
TCMFx1015	TCMH819	NPO31520	ITSAL419-14
TCMFx1015	TCMH388	NPO5986.3	ITSAM869-14
TCMFx1015	TCMH388	NPO50707	ITSAM869-14
TCMFx1015	TCMH388	NPO5986	ITSAM869-14
TCMFx1015	TCMH388	NPO5986.1	ITSAM869-14
TCMFx1015	TCMH388	NPO5986.2	ITSAM869-14
TCMFx1015	TCMH1848	NPO12011.1	ITSAH1684-14
TCMFx1015	TCMH1848	NPO12011	ITSAH1684-14
TCMFx1015	TCMH1430	NPO22132	ITSAI3101-14
TCMFx1015	TCMH1430	NPO9299.1	ITSAI3101-14
TCMFx1015	TCMH1430	NPO9299.2	ITSAI3101-14
TCMFx1015	TCMH1430	NPO9299.3	ITSAI3101-14
TCMFx1015	TCMH2624	NPO26741	GBVA3255-11, GBVU1201-13
TCMFx1015	TCMH363	NPO20881	ITSAJ4685-14
TCMFx1015	TCMH932	NPO23418	GBVN1490-11, GBVN1480-11
TCMF1016	TCMH1186	NPO17823.1	ITSAO4545-14
TCMF1016	TCMH1186	NPO17823	ITSAO4545-14
TCMF1016	TCMH623	NPO29861	ITSAH2410-14
TCMF1016	TCMH241	NPO3477	ITSAB3641-14
TCMF1016	TCMH611	NPO19774	ITSAE336-14
TCMF1016	TCMH1794	NPO28265.1	ITSAL1073-14
TCMF1016	TCMH1794	NPO10590.1	ITSAL1073-14
TCMF1016	TCMH1794	NPO28265	ITSAL1073-14
TCMF1016	TCMH1794	NPO51539	ITSAL1073-14
TCMF1016	TCMH1133	NPO7372	ITSAJ4477-14
TCMF1016	TCMH1597	NPO18340	ITSAM2109-14
TCMF1016	TCMH1663	NPO21510	
TCMF1016	TCMH193	NPO30150	
TCMF1016	TCMH2202	NPO8187	ITSAM2867-14
TCMF1016	TCMH1811	NPO16309	
TCMF1016	TCMH2507	NPO31054	AY362429
TCMF1017	TCMH981	NPO24846	ITSAK2981-14
TCMF1017	TCMH426	NPO16741.2	ITSAL4530-14
TCMF1017	TCMH426	NPO14959.1	ITSAL4530-14
TCMF1017	TCMH426	NPO16741	ITSAL4530-14
TCMF1017	TCMH426	NPO16741.1	ITSAL4530-14
TCMF1017	TCMH147	NPO8874	ITSAF389-14
TCMF1017	TCMH1423	NPO9261	ITSAJ4140-14
TCMF1017	TCMH2252	NPO18007.1	
TCMF1017	TCMH1708	NPO30320	GQ434560
TCMF1017	TCMH76	NPO21620	MKPCH570-09
TCMF1017	TCMH71	NPO15479	ITSAI3173-14
TCMF1017	TCMH273	NPO1279	ITSAP3764-14
TCMF1017	TCMH2728	NPO28688	ITSAI2445-14
TCMF1017	TCMH1080	NPO29808	ITSAJ4293-14
TCMF1017	TCMH1219	NPO4784	
TCMF1017	TCMH628	NPO7154	ITSAM892-14
TCMF1018	TCMH981	NPO24846	ITSAK2981-14
TCMF1018	TCMH1430	NPO22132	ITSAI3101-14
TCMF1018	TCMH1430	NPO9299.1	ITSAI3101-14
TCMF1018	TCMH1430	NPO9299.2	ITSAI3101-14
TCMF1018	TCMH1430	NPO9299.3	ITSAI3101-14
TCMF1018	TCMH1299	NPO25269	MGEN736-15
TCMF1018	TCMH1503	NPO20295	ITSAP4516-14
TCMF1018	TCMH2090	NPO22309	
TCMF1018	TCMH407	NPO5743	ITSAH2408-14
TCMF1018	TCMH456	NPO23298	
TCMF1018	TCMH916	NPO13515	
TCMF1018	TCMH426	NPO16741.2	ITSAL4530-14
TCMF1018	TCMH426	NPO14959.1	ITSAL4530-14
TCMF1018	TCMH426	NPO16741	ITSAL4530-14
TCMF1018	TCMH426	NPO16741.1	ITSAL4530-14
TCMF1018	TCMH819	NPO31520	ITSAL419-14
TCMF1018	TCMH1597	NPO18340	ITSAM2109-14
TCMF1018	TCMH906	NPO23218	LT599683
TCMF1018	TCMH695	NPO14112	ITSAM939-14
TCMF1018	TCMH258	NPO19352.1	GBVX7902-15
TCMF1018	TCMH258	NPO19352	GBVX7902-15
TCMF1018	TCMH258	NPO50741	GBVX7902-15
TCMF1018	TCMH1848	NPO12011.1	ITSAH1684-14
TCMF1018	TCMH1848	NPO12011	ITSAH1684-14
TCMFx1019	TCMH921	NPO11391	ITSAI2369-14
TCMFx1019	TCMH949	NPO24476.1	ITSAM1586-14
TCMFx1019	TCMH949	NPO24476	ITSAM1586-14
TCMFx1019	TCMH183	NPO17191	GBVK4926-11
TCMFx1020	TCMH673	NPO23911	ITSAK2176-14
TCMFx1020	TCMH183	NPO17191	GBVK4926-11
TCMFx1021	TCMH1533	NPO25825	
TCMFx1021	TCMH1533	NPO30603	
TCMFx1021	TCMH1141	NPO8789	ITSAL858-14
TCMFx1021	TCMH2185	NPO8500	
TCMFx1021	TCMH2185	NPO29744	
TCMFx1021	TCMH1588	NPO15077	ITSAJ4612-14
TCMFx1021	TCMH2333	NPO31390	
TCMFx1021	TCMH544	NPO12870	ITSAN2146-14
TCMFx1021	TCMH1278	NPO2517	
TCMFx1021	TCMH2641	NPO9518.1	ITSAJ4473-14
TCMFx1021	TCMH2641	NPO52183	ITSAJ4473-14
TCMFx1021	TCMH2641	NPO9518	ITSAJ4473-14
TCMFx1021	TCMH249	NPO29756	KU879012
TCMFx1021	TCMH189	NPO17946	
TCMFx1021	TCMH189	NPO30195	
TCMFx1021	TCMH562	NPO16755	ITSAE3225-14
TCMFx1021	TCMH2239	NPO6336.1	ITSAI1576-14
TCMFx1021	TCMH2239	NPO6336	ITSAI1576-14
TCMFx1021	TCMH761	NPO31458	GQ255631
TCMFx1021	TCMH305	NPO22033	ITSAP4207-14
TCMFx1021	TCMH118	NPO24758	ITSAK3312-14
TCMFx1021	TCMH118	NPO24758.1	ITSAK3312-14
TCMFx1021	TCMH1766	NPO17458	ITSAJ4240-14
TCMFx1021	TCMH2585	NPO6701	SDH069-14
TCMF1022	TCMH918	NPO13400	GBVJ1128-11, GBVJ1127-11
TCMF1022	TCMH2059	NPO24062	
TCMF1022	TCMH2515	NPO9498	ITSAD207-14
TCMF1022	TCMH2515	NPO53264	ITSAD207-14
TCMF1022	TCMH970	NPO14602	ITSAJ554-14
TCMF1022	TCMH970	NPO14026.1	ITSAJ554-14
TCMF1022	TCMH298	NPO3578	ITSAO3492-14
TCMF1022	TCMH1080	NPO29808	ITSAJ4293-14
TCMF1022	TCMH46	NPO19620	GBVC4204-11, GBVC4202-11
TCMF1022	TCMH1398	NPO18176	ITSAM882-14
TCMF1022	TCMH1542	NPO9655	
TCMF1023	TCMH918	NPO13400	GBVJ1128-11, GBVJ1127-11
TCMF1023	TCMH1080	NPO29808	ITSAJ4293-14
TCMF1023	TCMH2059	NPO24062	
TCMF1023	TCMH46	NPO19620	GBVC4204-11, GBVC4202-11
TCMF1023	TCMH2515	NPO9498	ITSAD207-14
TCMF1023	TCMH2515	NPO53264	ITSAD207-14
TCMF1023	TCMH1398	NPO18176	ITSAM882-14
TCMF1023	TCMH970	NPO14602	ITSAJ554-14
TCMF1023	TCMH970	NPO14026.1	ITSAJ554-14
TCMF1023	TCMH1542	NPO9655	
TCMF1023	TCMH298	NPO3578	ITSAO3492-14
TCMFx1024	TCMH298	NPO3578	ITSAO3492-14
TCMFx1024	TCMH1214	NPO8372	ITSAJ4374-14
TCMF1025	TCMH1127	NPO1515	ITSAI3881-14
TCMF1025	TCMH986	NPO28877	ITSAP4211-14
TCMF1026	TCMH1127	NPO1515	ITSAI3881-14
TCMF1026	TCMH986	NPO28877	ITSAP4211-14
TCMF1027	TCMH1272	NPO21387	ITSAJ4444-14
TCMF1027	TCMH1127	NPO1515	ITSAI3881-14
TCMF1027	TCMH986	NPO28877	ITSAP4211-14
TCMF1027	TCMH492	NPO904	
TCMF1028	TCMH1272	NPO21387	ITSAJ4444-14
TCMF1028	TCMH1562	NPO10449	ITSAI1776-14
TCMF1028	TCMH1080	NPO29808	ITSAJ4293-14
TCMF1028	TCMH1339	NPO31185	KT695247
TCMF1028	TCMH188	NPO31056	HM595443
TCMF1028	TCMH396	NPO5939	
TCMF1028	TCMH628	NPO7154	ITSAM892-14
TCMF1028	TCMH420	NPO13056	GBVY2724-14, GBVT2442-13
TCMF1028	TCMH1141	NPO8789	ITSAL858-14
TCMF1028	TCMH1716	NPO14573	
TCMF1029	TCMH2641	NPO9518.1	ITSAJ4473-14
TCMF1029	TCMH2641	NPO52183	ITSAJ4473-14
TCMF1029	TCMH2641	NPO9518	ITSAJ4473-14
TCMF1029	TCMH1307	NPO11035	
TCMF1029	TCMH2265	NPO22796	GENG1049-15
TCMF1029	TCMH305	NPO22033	ITSAP4207-14
TCMF1029	TCMH211	NPO16087	ITSAN4439-14
TCMF1029	TCMH211	NPO57292	ITSAN4439-14
TCMF1029	TCMH1533	NPO25825	
TCMF1029	TCMH1533	NPO30603	
TCMF1029	TCMH182	NPO29649	ITSAA732-14
TCMF1029	TCMH182	NPO3912	ITSAA732-14
TCMFx1030	TCMH1768	NPO21891	ITSAO2360-14
TCMFx1030	TCMH2596	NPO12556	
TCMFx1030	TCMH2486	NPO12126.1	
TCMF1031	TCMH677	NPO30303	ITSAJ4206-14
TCMF1031	TCMH1398	NPO18176	ITSAM882-14
TCMF1031	TCMH104	NPO30226	ITSAH2416-14
TCMF1031	TCMH104	NPO9798	ITSAH2416-14
TCMF1031	TCMH761	NPO31458	GQ255631
TCMF1031	TCMH628	NPO7154	ITSAM892-14
TCMF1031	TCMH388	NPO5986.3	ITSAM869-14
TCMF1031	TCMH388	NPO50707	ITSAM869-14
TCMF1031	TCMH388	NPO5986	ITSAM869-14
TCMF1031	TCMH388	NPO5986.1	ITSAM869-14
TCMF1031	TCMH388	NPO5986.2	ITSAM869-14
TCMF1031	TCMH1903	NPO20553	ITSAO3969-14
TCMF1032	TCMH2117	NPO11097	ITSAB3973-14
TCMF1032	TCMH1486	NPO18176	ITSAM882-14
TCMF1032	TCMH273	NPO1279	ITSAP3764-14
TCMF1032	TCMH1219	NPO4784	
TCMF1032	TCMH706	NPO21707	ITSAO4359-14
TCMF1032	TCMH986	NPO28877	ITSAP4211-14
TCMF1032	TCMH2545	NPO1436	ITSAJ4504-14
TCMF1032	TCMH2337	NPO27772	
TCMF1032	TCMH60	NPO26293	ITSAJ4779-14
TCMF1032	TCMH60	NPO29719	ITSAJ4779-14
TCMF1032	TCMH625	NPO31567	
TCMF1032	TCMH1080	NPO29808	ITSAJ4293-14
TCMF1032	TCMH628	NPO7154	ITSAM892-14
TCMFx1033	TCMH2285	NPO7925	ITSAL1520-14
TCMFx1033	TCMH2080	NPO19231	ITSAK2609-14
TCMFx1033	TCMH2418	NPO30455	
TCMF1034	TCMH981	NPO24846	ITSAK2981-14
TCMF1034	TCMH421	NPO15462	ITSAF173-14
TCMF1034	TCMH115	NPO2237	ITSAJ4491-14
TCMF1034	TCMH1322	NPO2211	ITSAO3947-14
TCMF1034	TCMH407	NPO5743	ITSAH2408-14
TCMF1034	TCMH132	NPO16039	ITSAN1801-14
TCMF1034	TCMH1873	NPO29901	SCBI078-14
TCMF1034	TCMH2532	NPO25209	ITSAF2298-14
TCMFx1035	TCMH387	NPO13153	
TCMFx1036	TCMH1813	NPO27774	ITSAI1567-14
TCMFx1036	TCMH1659	NPO21321	ITSAM343-14
TCMFx1036	TCMH1717	NPO2646	GBMA2112-09
TCMFx1036	TCMH857	NPO4261	
TCMFx1036	TCMH2175	NPO24057	
TCMFx1037	TCMH2693	NPO19752	
TCMFx1037	TCMH2239	NPO6336.1	ITSAI1576-14
TCMFx1037	TCMH2239	NPO6336	ITSAI1576-14
TCMFx1037	TCMH188	NPO31056	HM595443
TCMFx1037	TCMH728	NPO29463	ITSAJ4146-14
TCMFx1037	TCMH1533	NPO25825	
TCMFx1037	TCMH1533	NPO30603	
TCMFx1037	TCMH118	NPO24758	ITSAK3312-14
TCMFx1037	TCMH118	NPO24758.1	ITSAK3312-14
TCMFx1037	TCMH562	NPO16755	ITSAE3225-14
TCMFx1037	TCMH243	NPO19584	
TCMFx1037	TCMH1677	NPO19048	GBVT1123-13, GBVY1693-14
TCMFx1037	TCMH1080	NPO29808	ITSAJ4293-14
TCMFx1037	TCMH628	NPO7154	ITSAM892-14
TCMFx1037	TCMH719	NPO536	GBVM2585-11
TCMF1038	TCMH2129	NPO25972	GBMIN33972-13
TCMF1038	TCMH222	NPO4902	ITSAH2410-14
TCMF1038	TCMH1405	NPO28245	PPBI045-16
TCMF1038	TCMH363	NPO20881	ITSAJ4685-14
TCMF1038	TCMH1068	NPO18117	ITSAJ4189-14
TCMF1038	TCMH1278	NPO2517	
TCMF1038	TCMH986	NPO28877	ITSAP4211-14
TCMF1038	TCMH949	NPO24476.1	ITSAM1586-14
TCMF1038	TCMH949	NPO24476	ITSAM1586-14
TCMF1038	TCMH921	NPO11391	ITSAI2369-14
TCMF1038	TCMH183	NPO17191	GBVK4926-11
TCMF1038	TCMH2585	NPO6701	SDH069-14
TCMF1038	TCMH189	NPO17946	
TCMF1038	TCMH189	NPO30195	
TCMFx1039	TCMH625	NPO31567	
TCMFx1039	TCMH981	NPO24846	ITSAK2981-14
TCMFx1039	TCMH1186	NPO17823.1	ITSAO4545-14
TCMFx1039	TCMH1186	NPO17823	ITSAO4545-14
TCMFx1039	TCMH426	NPO16741.2	ITSAL4530-14
TCMFx1039	TCMH426	NPO14959.1	ITSAL4530-14
TCMFx1039	TCMH426	NPO16741	ITSAL4530-14
TCMFx1039	TCMH426	NPO16741.1	ITSAL4530-14
TCMFx1039	TCMH1966	NPO8101	ITSAH4578-14
TCMFx1039	TCMH524	NPO16850	ITSAM1588-14
TCMFx1039	TCMH606	NPO23577	GBPOL314-13
TCMFx1039	TCMH606	NPO30645	GBPOL314-13
TCMFx1039	TCMH2507	NPO31054	AY362429
TCMFx1039	TCMH421	NPO15462	ITSAF173-14
TCMFx1039	TCMH1588	NPO15077	ITSAJ4612-14
TCMFx1039	TCMH2056	NPO27018	ITSAO3649-14
TCMFx1039	TCMH1740	NPO10680	ITSAM2511-14
TCMFx1039	TCMH2334	NPO17206	ITSAC1509-14
TCMFx1039	TCMH1845	NPO30479	
TCMFx1039	TCMH2149	NPO28669	ITSAP4209-14
TCMFx1039	TCMH1349	NPO19783	ABMC060-05
TCMFx1040	TCMH625	NPO31567	
TCMFx1040	TCMH2728	NPO28688	ITSAI2445-14
TCMFx1040	TCMH1398	NPO18176	ITSAM882-14
TCMFx1040	TCMH338	NPO28324	
TCMFx1040	TCMH986	NPO28877	ITSAP4211-14
TCMFx1040	TCMH628	NPO7154	ITSAM892-14
TCMFx1040	TCMH1423	NPO9261	ITSAJ4140-14
TCMFx1040	TCMH972	NPO5649.1	ITSAO4469-14
TCMFx1040	TCMH972	NPO5649	ITSAO4469-14
TCMFx1040	TCMH62	NPO1475.2	ITSAO2415-14
TCMFx1040	TCMH62	NPO1475	ITSAO2415-14
TCMFx1040	TCMH62	NPO1475.1	ITSAO2415-14
TCMFx1040	TCMH2725	NPO22580	
TCMFx1040	TCMH1219	NPO4784	
TCMFx1041	TCMH2145	NPO20787.1	UHURU875-14
TCMFx1041	TCMH2145	NPO20787	UHURU875-14
TCMFx1041	TCMH240	NPO8918	ITSAM917-14
TCMFx1041	TCMH1404	NPO60254	AY947415
TCMFx1041	TCMH2093	NPO26335	
TCMFx1042	TCMH1716	NPO14573	
TCMFx1042	TCMH827	NPO26650.1	
TCMFx1042	TCMH827	NPO26650	
TCMFx1042	TCMH2693	NPO19752	
TCMFx1042	TCMH2086	NPO21707	ITSAO4359-14
TCMFx1042	TCMH723	NPO20787.1	UHURU875-14
TCMFx1042	TCMH723	NPO20787	UHURU875-14
TCMFx1042	TCMH1814	NPO27572	
TCMFx1042	TCMH127	NPO31050	KJ765825
TCMFx1042	TCMH1080	NPO29808	ITSAJ4293-14
TCMFx1042	TCMH1272	NPO21387	ITSAJ4444-14
TCMFx1042	TCMH2608	NPO28283	
TCMFx1042	TCMH183	NPO17191	GBVK4926-11
TCMFx1042	TCMH1283	NPO3837	ITSAJ4502-14
TCMFx1043	TCMH1753	NPO15315	
TCMFx1043	TCMH1508	NPO7730	MH522406
TCMFx1043	TCMH363	NPO20881	ITSAJ4685-14
TCMFx1043	TCMH865	NPO18311	ITSAI2447-14
TCMFx1043	TCMH1768	NPO21891	ITSAO2360-14
TCMFx1043	TCMH2348	NPO2685	
TCMFx1043	TCMH305	NPO22033	ITSAP4207-14
TCMFx1043	TCMH2532	NPO25209	ITSAF2298-14
TCMFx1043	TCMH421	NPO15462	ITSAF173-14
TCMFx1043	TCMH2641	NPO9518.1	ITSAJ4473-14
TCMFx1043	TCMH2641	NPO52183	ITSAJ4473-14
TCMFx1043	TCMH2641	NPO9518	ITSAJ4473-14
TCMFx1043	TCMH1302	NPO13559	ITSAJ4294-14
TCMFx1043	TCMH547	NPO30170	
TCMFx1043	TCMH118	NPO24758	ITSAK3312-14
TCMFx1043	TCMH118	NPO24758.1	ITSAK3312-14
TCMFx1043	TCMH1742	NPO31458	GQ255631
TCMFx1043	TCMH562	NPO16755	ITSAE3225-14
TCMFx1043	TCMH1533	NPO25825	
TCMFx1043	TCMH1533	NPO30603	
TCMFx1043	TCMH2265	NPO22796	GENG1049-15
TCMFx1043	TCMH890	NPO15826	ITSAM1591-14
TCMFx1043	TCMH2295	NPO7977	
TCMFx1043	TCMH296	NPO16160	
TCMFx1043	TCMH222	NPO4902	ITSAH2410-14
TCMFx1043	TCMH2596	NPO12556	
TCMFx1043	TCMH2094	NPO24613	GBVY604-14
TCMFx1043	TCMH1518	NPO26327	GBVJ2053-11, GBVJ2052-11
TCMFx1043	TCMH2585	NPO6701	SDH069-14
TCMFx1043	TCMH183	NPO17191	GBVK4926-11
TCMFx1043	TCMH1511	NPO19870	ITSAJ4256-14
TCMFx1043	TCMH1665	NPO30526	JF755946
TCMFx1043	TCMH243	NPO19584	
TCMFx1044	TCMH426	NPO16741.2	ITSAL4530-14
TCMFx1044	TCMH426	NPO14959.1	ITSAL4530-14
TCMFx1044	TCMH426	NPO16741	ITSAL4530-14
TCMFx1044	TCMH426	NPO16741.1	ITSAL4530-14
TCMFx1044	TCMH865	NPO18311	ITSAI2447-14
TCMFx1044	TCMH305	NPO22033	ITSAP4207-14
TCMFx1044	TCMH1634	NPO5243	GBVX1726-13
TCMFx1044	TCMH981	NPO24846	ITSAK2981-14
TCMFx1044	TCMH421	NPO15462	ITSAF173-14
TCMFx1044	TCMH1766	NPO17458	ITSAJ4240-14
TCMF1045	TCMH421	NPO15462	ITSAF173-14
TCMF1045	TCMH258	NPO19352.1	GBVX7902-15
TCMF1045	TCMH258	NPO19352	GBVX7902-15
TCMF1045	TCMH258	NPO50741	GBVX7902-15
TCMF1045	TCMH2376	NPO827	
TCMF1045	TCMH228	NPO29401	ITSAM2218-14
TCMF1045	TCMH2073	NPO14992	ITSAN1047-14
TCMF1045	TCMH2073	NPO56307	ITSAN1047-14
TCMF1045	TCMH2473	NPO23548	ITSAN1807-14
